11100,"Financial auditors and accountants",1114,13-2052,"Personal Financial Advisors",13-2052.00
11100,"Financial auditors and accountants",1114,13-2061,"Financial Examiners",13-2061.00
11100,"Financial auditors and accountants",1114,13-2072,"Loan Officers",13-2072.00
11100,"Financial auditors and accountants",1114,13-2099,"Financial Specialists, All Other",13-2099.00
11100,"Financial auditors and accountants",1114,13-2099,"Financial Specialists, All Other",13-2099.01
11100,"Financial auditors and accountants",1114,13-2099,"Financial Specialists, All Other",13-2099.04
11101,"Financial and investment analysts",1112,13-2051,"Financial and Investment Analysts",13-2051.00
11101,"Financial and investment analysts",1112,13-2054,"Financial Risk Specialists",13-2054.00
11102,"Financial advisors",1114,13-2052,"Personal Financial Advisors",13-2052.00
11102,"Financial advisors",1114,13-2061,"Financial Examiners",13-2061.00
11102,"Financial advisors",1114,13-2072,"Loan Officers",13-2072.00
11102,"Financial advisors",1114,13-2099,"Financial Specialists, All Other",13-2099.00
11102,"Financial advisors",1114,13-2099,"Financial Specialists, All Other",13-2099.01
11102,"Financial advisors",1114,13-2099,"Financial Specialists, All Other",13-2099.04
11103,"Securities agents, investment dealers and brokers",1113,41-3031,"Securities, Commodities, and Financial Services Sales Agents",41-3031.00
11109,"Other financial officers",1114,13-2052,"Personal Financial Advisors",13-2052.00
11109,"Other financial officers",1114,13-2061,"Financial Examiners",13-2061.00
11109,"Other financial officers",1114,13-2072,"Loan Officers",13-2072.00
11109,"Other financial officers",1114,13-2099,"Financial Specialists, All Other",13-2099.00
11109,"Other financial officers",1114,13-2099,"Financial Specialists, All Other",13-2099.01
11109,"Other financial officers",1114,13-2099,"Financial Specialists, All Other",13-2099.04
11200,"Human resources professionals",0112,11-3111,"Compensation and Benefits Managers",11-3111.00
11200,"Human resources professionals",0112,11-3121,"Human Resources Managers",11-3121.00
11200,"Human resources professionals",0112,11-3131,"Training and Development Managers",11-3131.00
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.00
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.01
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.03
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.04
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.06
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.07
11200,"Human resources professionals",1121,13-1041,"Compliance Officers",13-1041.08
11200,"Human resources professionals",1121,13-1075,"Labor Relations Specialists",13-1075.00
11200,"Human resources professionals",1121,13-1141,"Compensation, Benefits, and Job Analysis Specialists",13-1141.00
11200,"Human resources professionals",1121,13-1151,"Training and Development Specialists",13-1151.00
11200,"Human resources professionals",1121,23-1022,"Arbitrators, Mediators, and Conciliators",23-1022.00
11201,"Professional occupations in business management consulting",1122,13-1111,"Management Analysts",13-1111.00
11202,"Professional occupations in advertising, marketing and public relations",1123,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00
11202,"Professional occupations in advertising, marketing and public relations",1123,13-1131,Fundraisers,13-1131.00
11202,"Professional occupations in advertising, marketing and public relations",1123,13-1161,"Market Research Analysts and Marketing Specialists",13-1161.00
11202,"Professional occupations in advertising, marketing and public relations",4163,13-1161,"Market Research Analysts and Marketing Specialists",13-1161.00
11202,"Professional occupations in advertising, marketing and public relations",1123,13-1161,"Market Research Analysts and Marketing Specialists",13-1161.01
11202,"Professional occupations in advertising, marketing and public relations",4163,13-1161,"Market Research Analysts and Marketing Specialists",13-1161.01
11202,"Professional occupations in advertising, marketing and public relations",1123,27-3031,"Public Relations Specialists",27-3031.00
11202,"Professional occupations in advertising, marketing and public relations",1123,41-3011,"Advertising Sales Agents",41-3011.00
12010,"Supervisors, general office and administrative support workers",1211,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
12011,"Supervisors, finance and insurance office workers",1212,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
12012,"Supervisors, library, correspondence and related information workers",1213,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
12013,"Supervisors, supply chain, tracking and scheduling coordination occupations",1215,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
12013,"Supervisors, supply chain, tracking and scheduling coordination occupations",1215,53-1041,"Aircraft Cargo Handling Supervisors",53-1041.00
12013,"Supervisors, supply chain, tracking and scheduling coordination occupations",1215,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",53-1042.00
12013,"Supervisors, supply chain, tracking and scheduling coordination occupations",1215,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",53-1042.01
12013,"Supervisors, supply chain, tracking and scheduling coordination occupations",1215,53-1043,"First-Line Supervisors of Material-Moving Machine and Vehicle Operators",53-1043.00
12100,"Executive assistants",1222,43-6011,"Executive Secretaries and Executive Administrative Assistants",43-6011.00
12101,"Human resources and recruitment officers",1223,13-1071,"Human Resources Specialists",13-1071.00
12101,"Human resources and recruitment officers",1223,13-1074,"Farm Labor Contractors",13-1074.00
12102,"Procurement and purchasing agents and officers",1225,13-1021,"Buyers and Purchasing Agents, Farm Products",13-1021.00
12102,"Procurement and purchasing agents and officers",1225,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",13-1023.00
12103,"Conference and event planners",1226,13-1121,"Meeting, Convention, and Event Planners",13-1121.00
12104,"Employment insurance and revenue officers",1228,13-2081,"Tax Examiners and Collectors, and Revenue Agents",13-2081.00
12104,"Employment insurance and revenue officers",1228,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021.00
12104,"Employment insurance and revenue officers",1228,33-3051,"Police and Sheriff's Patrol Officers",33-3051.00
12104,"Employment insurance and revenue officers",1228,33-3051,"Police and Sheriff's Patrol Officers",33-3051.04
12104,"Employment insurance and revenue officers",1228,43-4061,"Eligibility Interviewers, Government Programs",43-4061.00
12110,"Court reporters, medical transcriptionists and related occupations",1251,27-3092,"Court Reporters and Simultaneous Captioners",27-3092.00
12110,"Court reporters, medical transcriptionists and related occupations",1251,31-9094,"Medical Transcriptionists",31-9094.00
12110,"Court reporters, medical transcriptionists and related occupations",1251,43-9199,"Office and Administrative Support Workers, All Other",43-9199.00
12111,"Health information management occupations",1252,29-2072,"Medical Records Specialists",29-2072.00
12111,"Health information management occupations",1252,29-9021,"Health Information Technologists and Medical Registrars",29-9021.00
12111,"Health information management occupations",1253,43-4071,"File Clerks",43-4071.00
12112,"Records management technicians",1253,43-4071,"File Clerks",43-4071.00
12113,"Statistical officers and related research support occupations",1254,19-4061,"Social Science Research Assistants",19-4061.00
12113,"Statistical officers and related research support occupations",1254,43-9111,"Statistical Assistants",43-9111.00
12200,"Accounting technicians and bookkeepers",1311,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",43-3031.00
12201,"Insurance adjusters and claims examiners",1312,13-1031,"Claims Adjusters, Examiners, and Investigators",13-1031.00
12201,"Insurance adjusters and claims examiners",1312,13-1032,"Insurance Appraisers, Auto Damage",13-1032.00
12202,"Insurance underwriters",1313,13-2053,"Insurance Underwriters",13-2053.00
12203,"Assessors, business valuators and appraisers",1314,13-2022,"Appraisers of Personal and Business Property",13-2022.00
12203,"Assessors, business valuators and appraisers",1314,13-2023,"Appraisers and Assessors of Real Estate",13-2023.00
13100,"Administrative officers",1221,11-3012,"Administrative Services Managers",11-3012.00
13100,"Administrative officers",1221,13-2031,"Budget Analysts",13-2031.00
13100,"Administrative officers",1221,25-9044,"Teaching Assistants, Postsecondary",25-9044.00
13100,"Administrative officers",1221,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
13100,"Administrative officers",1221,43-6011,"Executive Secretaries and Executive Administrative Assistants",43-6011.00
13101,"Property administrators",1224,11-9141,"Property, Real Estate, and Community Association Managers",11-9141.00
13101,"Property administrators",1224,41-9022,"Real Estate Sales Agents",41-9022.00
13102,"Payroll administrators",1432,43-3051,"Payroll and Timekeeping Clerks",43-3051.00
13110,"Administrative assistants",0112,11-3111,"Compensation and Benefits Managers",11-3111.00
13110,"Administrative assistants",0112,11-3121,"Human Resources Managers",11-3121.00
13110,"Administrative assistants",0112,11-3131,"Training and Development Managers",11-3131.00
13110,"Administrative assistants",1241,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43-6014.00
13111,"Legal administrative assistants",1242,43-6012,"Legal Secretaries and Administrative Assistants",43-6012.00
13112,"Medical administrative assistants",1243,31-9094,"Medical Transcriptionists",31-9094.00
13112,"Medical administrative assistants",1243,43-6013,"Medical Secretaries and Administrative Assistants",43-6013.00
13200,"Customs, ship and other brokers",1315,13-1199,"Business Operations Specialists, All Other",13-1199.00
13200,"Customs, ship and other brokers",1315,13-1199,"Business Operations Specialists, All Other",13-1199.04
13200,"Customs, ship and other brokers",1315,13-1199,"Business Operations Specialists, All Other",13-1199.05
13200,"Customs, ship and other brokers",1315,13-1199,"Business Operations Specialists, All Other",13-1199.06
13200,"Customs, ship and other brokers",1315,13-1199,"Business Operations Specialists, All Other",13-1199.07
13201,"Production and transportation logistics coordinators",1215,43-1011,"First-Line Supervisors of Office and Administrative Support Workers",43-1011.00
13201,"Production and transportation logistics coordinators",1525,43-5031,"Public Safety Telecommunicators",43-5031.00
13201,"Production and transportation logistics coordinators",1525,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00
13201,"Production and transportation logistics coordinators",1523,43-5061,"Production, Planning, and Expediting Clerks",43-5061.00
13201,"Production and transportation logistics coordinators",1215,53-1041,"Aircraft Cargo Handling Supervisors",53-1041.00
13201,"Production and transportation logistics coordinators",1215,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",53-1042.00
13201,"Production and transportation logistics coordinators",1215,53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",53-1042.01
13201,"Production and transportation logistics coordinators",1215,53-1043,"First-Line Supervisors of Material-Moving Machine and Vehicle Operators",53-1043.00
14100,"General office support workers",1411,43-4071,"File Clerks",43-4071.00
14100,"General office support workers",1411,43-4199,"Information and Record Clerks, All Other",43-4199.00
14100,"General office support workers",1411,43-9022,"Word Processors and Typists",43-9022.00
14100,"General office support workers",1411,43-9061,"Office Clerks, General",43-9061.00
14100,"General office support workers",1411,43-9071,"Office Machine Operators, Except Computer",43-9071.00
14100,"General office support workers",1411,43-9199,"Office and Administrative Support Workers, All Other",43-9199.00
14101,Receptionists,1414,43-2011,"Switchboard Operators, Including Answering Service",43-2011.00
14101,Receptionists,1414,43-2021,"Telephone Operators",43-2021.00
14101,Receptionists,1414,43-2099,"Communications Equipment Operators, All Other",43-2099.00
14101,Receptionists,1414,43-4171,"Receptionists and Information Clerks",43-4171.00
14102,"Personnel clerks",1415,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",43-4161.00
14103,"Court clerks and related court services occupations",1416,23-1012,"Judicial Law Clerks",23-1012.00
14103,"Court clerks and related court services occupations",1227,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021.00
14103,"Court clerks and related court services occupations",1227,43-4031,"Court, Municipal, and License Clerks",43-4031.00
14103,"Court clerks and related court services occupations",1416,43-4031,"Court, Municipal, and License Clerks",43-4031.00
14110,"Survey interviewers and statistical clerks",1454,43-4111,"Interviewers, Except Eligibility and Loan",43-4111.00
14110,"Survey interviewers and statistical clerks",1454,43-5041,"Meter Readers, Utilities",43-5041.00
14110,"Survey interviewers and statistical clerks",1454,43-9111,"Statistical Assistants",43-9111.00
14111,"Data entry clerks",1422,43-9021,"Data Entry Keyers",43-9021.00
14112,"Desktop publishing operators and related occupations",1423,43-9031,"Desktop Publishers",43-9031.00
14112,"Desktop publishing operators and related occupations",1423,51-5111,"Prepress Technicians and Workers",51-5111.00
14200,"Accounting and related clerks",1431,13-2082,"Tax Preparers",13-2082.00
14200,"Accounting and related clerks",1431,43-3021,"Billing and Posting Clerks",43-3021.00
14200,"Accounting and related clerks",1431,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",43-3031.00
14201,"Banking, insurance and other financial clerks",1434,43-3021,"Billing and Posting Clerks",43-3021.00
14201,"Banking, insurance and other financial clerks",1434,43-3099,"Financial Clerks, All Other",43-3099.00
14201,"Banking, insurance and other financial clerks",1434,43-4011,"Brokerage Clerks",43-4011.00
14201,"Banking, insurance and other financial clerks",1434,43-4041,"Credit Authorizers, Checkers, and Clerks",43-4041.00
14201,"Banking, insurance and other financial clerks",1434,43-4131,"Loan Interviewers and Clerks",43-4131.00
14201,"Banking, insurance and other financial clerks",1434,43-9041,"Insurance Claims and Policy Processing Clerks",43-9041.00
14202,"Collection clerks",1435,43-3011,"Bill and Account Collectors",43-3011.00
14300,"Library assistants and clerks",1451,43-4121,"Library Assistants, Clerical",43-4121.00
14301,"Correspondence, publication and regulatory clerks",1452,43-4021,"Correspondence Clerks",43-4021.00
14301,"Correspondence, publication and regulatory clerks",1452,43-4031,"Court, Municipal, and License Clerks",43-4031.00
14301,"Correspondence, publication and regulatory clerks",1452,43-9081,"Proofreaders and Copy Markers",43-9081.00
14400,"Shippers and receivers",1521,43-5071,"Shipping, Receiving, and Inventory Clerks",43-5071.00
14401,"Storekeepers and partspersons",1522,41-2022,"Parts Salespersons",41-2022.00
14401,"Storekeepers and partspersons",1522,53-7065,"Stockers and Order Fillers",53-7065.00
14402,"Production logistics workers",1523,43-5061,"Production, Planning, and Expediting Clerks",43-5061.00
14403,"Purchasing and inventory control workers",1524,43-3061,"Procurement Clerks",43-3061.00
14403,"Purchasing and inventory control workers",1524,43-5071,"Shipping, Receiving, and Inventory Clerks",43-5071.00
14404,Dispatchers,1525,43-5031,"Public Safety Telecommunicators",43-5031.00
14404,Dispatchers,1525,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00
14405,"Transportation route and crew schedulers",1526,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43-5032.00
20010,"Engineering managers",0211,11-9041,"Architectural and Engineering Managers",11-9041.00
20010,"Engineering managers",0211,11-9041,"Architectural and Engineering Managers",11-9041.01
20011,"Architecture and science managers",0212,11-9041,"Architectural and Engineering Managers",11-9041.00
20011,"Architecture and science managers",0212,11-9041,"Architectural and Engineering Managers",11-9041.01
20011,"Architecture and science managers",0212,11-9121,"Natural Sciences Managers",11-9121.00
20011,"Architecture and science managers",0212,11-9121,"Natural Sciences Managers",11-9121.01
20011,"Architecture and science managers",0212,11-9121,"Natural Sciences Managers",11-9121.02
20011,"Architecture and science managers",0212,19-3051,"Urban and Regional Planners",19-3051.00
20012,"Computer and information systems managers",0213,11-3021,"Computer and Information Systems Managers",11-3021.00
20012,"Computer and information systems managers",0213,13-1082,"Project Management Specialists",13-1082.00
21100,"Physicists and astronomers",2111,19-1021,"Biochemists and Biophysicists",19-1021.00
21100,"Physicists and astronomers",2111,19-2011,Astronomers,19-2011.00
21100,"Physicists and astronomers",2111,19-2012,Physicists,19-2012.00
21100,"Physicists and astronomers",2111,19-2021,"Atmospheric and Space Scientists",19-2021.00
21101,Chemists,2112,19-1021,"Biochemists and Biophysicists",19-1021.00
21101,Chemists,2112,19-2021,"Atmospheric and Space Scientists",19-2021.00
21101,Chemists,2112,19-2031,Chemists,19-2031.00
21102,"Geoscientists and oceanographers",2113,19-2042,"Geoscientists, Except Hydrologists and Geographers",19-2042.00
21102,"Geoscientists and oceanographers",2113,19-2043,Hydrologists,19-2043.00
21103,"Meteorologists and climatologists",2114,19-2021,"Atmospheric and Space Scientists",19-2021.00
21109,"Other professional occupations in physical sciences",2115,19-1013,"Soil and Plant Scientists",19-1013.00
21109,"Other professional occupations in physical sciences",2115,19-2032,"Materials Scientists",19-2032.00
21109,"Other professional occupations in physical sciences",2115,19-2099,"Physical Scientists, All Other",19-2099.00
21109,"Other professional occupations in physical sciences",2115,19-2099,"Physical Scientists, All Other",19-2099.01
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.00
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.01
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.03
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.04
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.06
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.07
21110,"Biologists and related scientists",4165,13-1041,"Compliance Officers",13-1041.08
21110,"Biologists and related scientists",2121,19-1011,"Animal Scientists",19-1011.00
21110,"Biologists and related scientists",2121,19-1012,"Food Scientists and Technologists",19-1012.00
21110,"Biologists and related scientists",2121,19-1013,"Soil and Plant Scientists",19-1013.00
21110,"Biologists and related scientists",2121,19-1022,Microbiologists,19-1022.00
21110,"Biologists and related scientists",2121,19-1023,"Zoologists and Wildlife Biologists",19-1023.00
21110,"Biologists and related scientists",2121,19-1029,"Biological Scientists, All Other",19-1029.00
21110,"Biologists and related scientists",2121,19-1029,"Biological Scientists, All Other",19-1029.01
21110,"Biologists and related scientists",2121,19-1029,"Biological Scientists, All Other",19-1029.02
21110,"Biologists and related scientists",2121,19-1029,"Biological Scientists, All Other",19-1029.03
21110,"Biologists and related scientists",2121,19-1029,"Biological Scientists, All Other",19-1029.04
21110,"Biologists and related scientists",2121,19-2041,"Environmental Scientists and Specialists, Including Health",19-2041.00
21110,"Biologists and related scientists",2121,19-2041,"Environmental Scientists and Specialists, Including Health",19-2041.01
21110,"Biologists and related scientists",2121,19-2041,"Environmental Scientists and Specialists, Including Health",19-2041.02
21110,"Biologists and related scientists",2121,19-2041,"Environmental Scientists and Specialists, Including Health",19-2041.03
21110,"Biologists and related scientists",4165,21-1091,"Health Education Specialists",21-1091.00
21110,"Biologists and related scientists",4165,21-1094,"Community Health Workers",21-1094.00
21111,"Forestry professionals",2122,19-1032,Foresters,19-1032.00
21112,"Agricultural representatives, consultants and specialists",2123,19-1031,"Conservation Scientists",19-1031.00
21112,"Agricultural representatives, consultants and specialists",2123,19-1031,"Conservation Scientists",19-1031.02
21112,"Agricultural representatives, consultants and specialists",2123,19-1031,"Conservation Scientists",19-1031.03
21112,"Agricultural representatives, consultants and specialists",2123,25-9021,"Farm and Home Management Educators",25-9021.00
21120,"Public and environmental health and safety professionals",2263,19-5011,"Occupational Health and Safety Specialists",19-5011.00
21120,"Public and environmental health and safety professionals",2263,19-5012,"Occupational Health and Safety Technicians",19-5012.00
21200,Architects,2151,17-1011,"Architects, Except Landscape and Naval",17-1011.00
21201,"Landscape architects",2152,17-1012,"Landscape Architects",17-1012.00
21202,"Urban and land use planners",2153,19-3051,"Urban and Regional Planners",19-3051.00
21203,"Land surveyors",2154,17-1022,Surveyors,17-1022.00
21203,"Land surveyors",2154,17-1022,Surveyors,17-1022.01
21210,"Mathematicians, statisticians and actuaries",2161,15-2011,Actuaries,15-2011.00
21210,"Mathematicians, statisticians and actuaries",2161,15-2021,Mathematicians,15-2021.00
21210,"Mathematicians, statisticians and actuaries",2161,15-2031,"Operations Research Analysts",15-2031.00
21210,"Mathematicians, statisticians and actuaries",2161,15-2041,Statisticians,15-2041.00
21210,"Mathematicians, statisticians and actuaries",2161,15-2041,Statisticians,15-2041.01
21210,"Mathematicians, statisticians and actuaries",2161,15-2099,"Mathematical Science Occupations, All Other",15-2099.00
21210,"Mathematicians, statisticians and actuaries",2161,15-2099,"Mathematical Science Occupations, All Other",15-2099.01
21210,"Mathematicians, statisticians and actuaries",2161,19-1041,Epidemiologists,19-1041.00
21211,"Data scientists",2171,15-1211,"Computer Systems Analysts",15-1211.00
21211,"Data scientists",2171,15-1211,"Computer Systems Analysts",15-1211.01
21211,"Data scientists",2171,15-1212,"Information Security Analysts",15-1212.00
21211,"Data scientists",2173,15-1221,"Computer and Information Research Scientists",15-1221.00
21211,"Data scientists",2172,15-1242,"Database Administrators",15-1242.00
21211,"Data scientists",2172,15-1243,"Database Architects",15-1243.00
21211,"Data scientists",2172,15-1243,"Database Architects",15-1243.01
21211,"Data scientists",2173,15-1252,"Software Developers",15-1252.00
21211,"Data scientists",2171,15-1253,"Software Quality Assurance Analysts and Testers",15-1253.00
21211,"Data scientists",2172,15-2051,"Data Scientists",15-2051.00
21211,"Data scientists",2172,15-2051,"Data Scientists",15-2051.01
21211,"Data scientists",2172,15-2051,"Data Scientists",15-2051.02
21220,"Cybersecurity specialists",2171,15-1211,"Computer Systems Analysts",15-1211.00
21220,"Cybersecurity specialists",2171,15-1211,"Computer Systems Analysts",15-1211.01
21220,"Cybersecurity specialists",2171,15-1212,"Information Security Analysts",15-1212.00
21220,"Cybersecurity specialists",2171,15-1253,"Software Quality Assurance Analysts and Testers",15-1253.00
21221,"Business systems specialists",2171,15-1211,"Computer Systems Analysts",15-1211.00
21221,"Business systems specialists",2171,15-1211,"Computer Systems Analysts",15-1211.01
21221,"Business systems specialists",2171,15-1212,"Information Security Analysts",15-1212.00
21221,"Business systems specialists",2171,15-1253,"Software Quality Assurance Analysts and Testers",15-1253.00
21222,"Information systems specialists",2171,15-1211,"Computer Systems Analysts",15-1211.00
21222,"Information systems specialists",2171,15-1211,"Computer Systems Analysts",15-1211.01
21222,"Information systems specialists",2171,15-1212,"Information Security Analysts",15-1212.00
21222,"Information systems specialists",2171,15-1253,"Software Quality Assurance Analysts and Testers",15-1253.00
21223,"Database analysts and data administrators",2172,15-1242,"Database Administrators",15-1242.00
21223,"Database analysts and data administrators",2172,15-1243,"Database Architects",15-1243.00
21223,"Database analysts and data administrators",2172,15-1243,"Database Architects",15-1243.01
21223,"Database analysts and data administrators",2172,15-2051,"Data Scientists",15-2051.00
21223,"Database analysts and data administrators",2172,15-2051,"Data Scientists",15-2051.01
21223,"Database analysts and data administrators",2172,15-2051,"Data Scientists",15-2051.02
21230,"Computer systems developers and programmers",2174,15-1251,"Computer Programmers",15-1251.00
21230,"Computer systems developers and programmers",2174,15-1252,"Software Developers",15-1252.00
21231,"Software engineers and designers",2173,15-1221,"Computer and Information Research Scientists",15-1221.00
21231,"Software engineers and designers",2173,15-1252,"Software Developers",15-1252.00
21232,"Software developers and programmers",2174,15-1251,"Computer Programmers",15-1251.00
21232,"Software developers and programmers",2174,15-1252,"Software Developers",15-1252.00
21233,"Web designers",2171,15-1211,"Computer Systems Analysts",15-1211.00
21233,"Web designers",2171,15-1211,"Computer Systems Analysts",15-1211.01
21233,"Web designers",2171,15-1212,"Information Security Analysts",15-1212.00
21233,"Web designers",2171,15-1253,"Software Quality Assurance Analysts and Testers",15-1253.00
21233,"Web designers",2175,15-1254,"Web Developers",15-1254.00
21233,"Web designers",2175,15-1255,"Web and Digital Interface Designers",15-1255.00
21233,"Web designers",2175,15-1255,"Web and Digital Interface Designers",15-1255.01
