13110,"Administrative assistants",28265,49,3.2,900,2.8,800,63,17800,2,565,1.8,500,10.8,3060,16.4,4635
13111,"Legal administrative assistants",7870,60,1.5,115,1.1,90,70,5510,0.4,35,0.4,30,12.5,985,14,1105
13112,"Medical administrative assistants",4445,49,1.2,55,1.9,85,62.7,2785,1.5,65,0.7,30,15.5,690,16.3,725
13200,"Customs, ship and other brokers",670,74,0,0,0,0,83.6,560,2.2,15,0,0,4.5,30,8.2,55
13201,"Production and transportation logistics coordinators",5630,65,1.3,75,1.6,90,82.8,4660,0.8,45,0.4,20,6.7,375,6.5,365
14100,"General office support workers",26050,47,2.7,700,2.7,710,65.7,17125,1.8,475,1.5,380,10.7,2780,14.9,3880
14101,Receptionists,22530,36,3.6,800,2.7,605,61.4,13825,1.8,415,1.1,250,12.5,2825,16.9,3805
14102,"Personnel clerks",1505,57,4,60,3.3,50,65,975,3,45,1.3,20,9.7,145,13.7,205
14103,"Court clerks and related court services occupations",685,75,5.1,35,2.9,20,54,370,3.6,25,2.9,20,13.1,90,18.2,125
14110,"Survey interviewers and statistical clerks",1160,25,7.8,90,10.3,120,34.9,405,3.4,40,4.3,50,19.4,225,20.3,235
14111,"Data entry clerks",4535,46,3.7,170,2,90,65,2950,1.8,80,1.2,55,11.1,505,15.2,690
14112,"Desktop publishing operators and related occupations",70,71,0,0,0,0,69.2,45,0,0,0,0,0,0,38.5,25
14200,"Accounting and related clerks",21605,61,2.6,555,2.2,485,68,14690,1.6,350,1.6,345,9.8,2125,14.1,3055
14201,"Banking, insurance and other financial clerks",2075,65,1.7,35,1.7,35,75.1,1555,1.4,30,0,0,8.5,175,11.8,245
14202,"Collection clerks",1085,73,1.4,15,0,0,67.3,730,0.9,10,0,0,10.6,115,18.9,205
14300,"Library assistants and clerks",1900,26,5.8,110,3.4,65,48.7,925,4.5,85,1.3,25,12.6,240,23.7,450
14301,"Correspondence, publication and regulatory clerks",2575,66,2.3,60,1.2,30,63.5,1635,1.7,45,2.3,60,7,180,21.7,560
14400,"Shippers and receivers",12510,61,2.8,355,2.4,300,72.9,9120,1.4,170,1,125,9.4,1175,10.1,1265
14401,"Storekeepers and partspersons",4770,67,8.3,395,4.5,215,45.2,2155,4.9,235,4.2,200,16.8,800,16.2,775
14402,"Production logistics workers",975,71,1.5,15,2.1,20,68.2,665,1.5,15,1,10,10.3,100,15.9,155
14403,"Purchasing and inventory control workers",4030,60,1.9,75,2.5,100,72.2,2905,1,40,0.5,20,9.4,380,12.5,505
14404,Dispatchers,3455,66,3.2,110,1,35,64.3,2220,1.6,55,2,70,11.3,390,16.4,565
14405,"Transportation route and crew schedulers",495,73,0,0,0,0,69.7,345,3,15,2,10,7.1,35,19.2,95
20010,"Engineering managers",4065,85,1.2,50,2.6,105,74.9,3045,1.2,50,0.9,35,7.4,300,11.8,480
20011,"Architecture and science managers",1970,87,1,20,2.5,50,72.6,1430,1.5,30,0.8,15,5.6,110,16,315
20012,"Computer and information systems managers",10375,87,0.5,55,1.5,155,77,7990,0.3,30,0.2,25,6.3,650,14.1,1465
21100,"Physicists and astronomers",470,80,2.1,10,0,0,67,315,0,0,0,0,5.3,25,24.5,115
21101,Chemists,1695,74,0.6,10,1.5,25,79.3,1340,0,0,0.6,10,7.1,120,11.5,195
21102,"Geoscientists and oceanographers",2250,60,2.9,65,6.7,150,52.8,1190,0.7,15,0,0,14.2,320,22.4,505
21103,"Meteorologists and climatologists",130,85,0,0,0,0,57.7,75,0,0,0,0,7.7,10,26.9,35
21109,"Other professional occupations in physical sciences",50,50,0,0,0,0,55.6,25,0,0,0,0,44.4,20,0,0
21110,"Biologists and related scientists",5960,72,2.2,130,4.1,245,60.8,3625,2.9,175,1.4,85,9.3,555,19.2,1145
21111,"Forestry professionals",2220,70,19.8,440,8.3,185,13,290,11.7,260,1.8,40,21.6,480,23.8,530
21112,"Agricultural representatives, consultants and specialists",440,56,0,0,3.4,15,41.4,180,0,0,3.4,15,37.9,165,12.6,55
21120,"Public and environmental health and safety professionals",2645,68,4.5,120,4,105,59.1,1565,2.3,60,4,105,10.9,290,15.5,410
21200,Architects,3510,75,0.3,10,1.3,45,84.2,2955,0.4,15,0,0,4.1,145,9.7,340
21201,"Landscape architects",310,71,0,0,0,0,76.2,240,0,0,0,0,11.1,35,9.5,30
21202,"Urban and land use planners",2935,74,2,60,3.2,95,61.7,1810,1.7,50,1.2,35,7.3,215,22.7,665
21203,"Land surveyors",1050,70,3.3,35,2.9,30,48.6,510,2.4,25,5.2,55,16.7,175,20.5,215
21210,"Mathematicians, statisticians and actuaries",785,72,1.9,15,0,0,83.4,655,0,0,0,0,4.5,35,9.6,75
21211,"Data scientists",1825,70,0,0,0,0,88.5,1615,0,0,0,0,2.7,50,8.5,155
21220,"Cybersecurity specialists",1350,81,1.5,20,1.1,15,76.6,1030,0,0,0,0,4.8,65,16.4,220
21221,"Business systems specialists",3830,78,1.7,65,0.8,30,74.4,2850,0,0,0.5,20,3.9,150,18.7,715
21222,"Information systems specialists",12735,76,1.4,175,1.1,145,76.4,9725,0.5,60,0.2,30,5.9,745,14.6,1855
21223,"Database analysts and data administrators",2400,79,0,0,0.6,15,71.5,1715,0.4,10,0,0,5.6,135,21.2,510
21230,"Computer systems developers and programmers",3380,70,0.9,30,1,35,73.4,2480,0,0,0.3,10,7.7,260,16.7,565
21231,"Software engineers and designers",17565,77,0.3,55,0.5,90,87.6,15385,0.1,20,0,0,3,535,8.4,1475
21232,"Software developers and programmers",12490,73,0.2,20,0.7,85,79,9870,0.2,20,0,0,5.9,735,14.1,1760
21233,"Web designers",2265,48,0.9,20,1.8,40,74.8,1690,0.7,15,0,0,6,135,15.7,355
21234,"Web developers and programmers",7395,58,0.7,50,1.1,85,76.6,5665,0.1,10,0,0,5.3,395,16.1,1195
21300,"Civil engineers",9315,75,1.7,160,1.9,175,72.4,6740,1.1,100,0.9,85,9.3,865,12.8,1195
21301,"Mechanical engineers",5845,74,1.5,90,2.8,165,77.4,4525,0.3,20,0.5,30,6,350,11.4,665
21310,"Electrical and electronics engineers",6310,77,1,65,1.3,80,79.9,5045,0.2,15,0.5,30,5.9,375,11.2,710
21311,"Computer engineers (except software engineers and designers)",2440,80,0.4,10,0.8,20,85.2,2080,0.6,15,0,0,3.5,85,9.8,240
21320,"Chemical engineers",1010,78,2.5,25,3.9,40,79.8,810,0,0,0,0,7.4,75,4.4,45
21321,"Industrial and manufacturing engineers",1295,79,0,0,3.1,40,83.5,1085,0,0,0,0,4.2,55,8.5,110
21322,"Metallurgical and materials engineers",290,72,0,0,5.2,15,77.6,225,0,0,0,0,6.9,20,6.9,20
21330,"Mining engineers",665,67,2.3,15,17.3,115,63.9,425,1.5,10,0,0,11.3,75,3,20
21331,"Geological engineers",1060,73,1.9,20,3.8,40,67.5,715,0.9,10,0.9,10,10.4,110,14.6,155
21332,"Petroleum engineers",125,52,0,0,12,15,48,60,0,0,8,10,16,20,16,20
21390,"Aerospace engineers",220,80,0,0,0,0,60,135,0,0,0,0,8.9,20,26.7,60
21399,"Other professional engineers",1535,71,1.6,25,1.3,20,56.9,870,2,30,0,0,3.6,55,35.3,540
22100,"Chemical technologists and technicians",830,69,1.8,15,3.6,30,76.4,630,0,0,1.8,15,9.1,75,7.3,60
22101,"Geological and mineral technologists and technicians",990,56,7.6,75,11.1,110,41.9,415,2,20,3,30,20.7,205,13.6,135
22110,"Biological technologists and technicians",1565,60,2.6,40,2.6,40,42.9,670,4.5,70,0.6,10,9.3,145,37.8,590
22111,"Agricultural and fish products inspectors",515,74,0,0,2.9,15,74.8,385,4.9,25,0,0,9.7,50,7.8,40
22112,"Forestry technologists and technicians",2225,48,21.1,470,10.3,230,12.8,285,9,200,2.5,55,22,490,22.5,500
22113,"Conservation and fishery officers",710,66,11.2,80,6.3,45,25.9,185,11.2,80,3.5,25,16.8,120,25.9,185
22114,"Landscape and horticulture technicians and specialists",4705,49,1.4,65,5,235,49.4,2325,1,45,0.2,10,14.5,685,28.3,1335
22210,"Architectural technologists and technicians",1850,63,0.8,15,2.7,50,76.2,1410,0.5,10,0,0,10.3,190,9.5,175
22211,"Industrial designers",1400,60,0,0,1.1,15,76.5,1075,0.7,10,0,0,6.8,95,14.2,200
22212,"Drafting technologists and technicians",3935,70,1.8,70,2.4,95,70.4,2770,0.5,20,0.9,35,10.9,430,13.1,515
22213,"Land survey technologists and technicians",405,62,3.8,15,0,0,53.8,215,0,0,8.8,35,13.8,55,21.2,85
22214,"Technical occupations in geomatics and meteorology",1740,73,6.6,115,7.8,135,42.2,735,4.9,85,3.2,55,12.1,210,23,400
22220,"Computer network and web technicians",7085,78,3.4,240,1.6,110,69.2,4905,1.1,75,0.8,55,7.8,555,16,1135
22221,"User support technicians",6715,76,1.3,85,1.3,90,70.9,4755,1,65,0.4,25,7.5,505,17.7,1185
22222,"Information systems testing technicians",1045,68,0,0,0,0,82.3,860,0,0,0,0,6.7,70,11,115
22230,"Non-destructive testers and inspectors",505,48,6.9,35,6.9,35,43.6,220,0,0,9.9,50,14.9,75,18.8,95
22231,"Engineering inspectors and regulatory officers",575,82,4.3,25,1.7,10,62.9,365,3.4,20,4.3,25,6,35,17.2,100
22232,"Occupational health and safety specialists",2475,70,4.4,110,3.6,90,57.7,1430,2.8,70,3.8,95,12.1,300,15.3,380
22233,"Construction inspectors",2475,65,3.4,85,5,125,57.7,1430,2.4,60,3.6,90,14.7,365,13.1,325
22300,"Civil engineering technologists and technicians",2540,69,6.1,155,5.7,145,52,1320,2.2,55,2.8,70,15.6,395,15.7,400
22301,"Mechanical engineering technologists and technicians",2815,70,2.3,65,2.7,75,63.9,1800,1.6,45,2.1,60,9.9,280,17.9,505
22302,"Industrial engineering and manufacturing technologists and technicians",1515,68,2.3,35,1,15,74.6,1130,1,15,1,15,8.3,125,11.9,180
22303,"Construction estimators",3595,72,1.9,70,1.3,45,66.2,2375,0.8,30,0.6,20,14.3,515,15,540
22310,"Electrical and electronics engineering technologists and technicians",4710,68,2.1,100,2.3,110,66,3110,1.1,50,1.2,55,9.3,440,18,850
22311,"Electronic service technicians (household and business equipment)",7260,62,3.4,245,2.2,160,63.4,4605,1.7,125,1.7,125,12,870,15.6,1130
22312,"Industrial instrument technicians and mechanics",835,68,9.6,80,12,100,24.1,200,1.2,10,18.7,155,15.1,125,18.7,155
22313,"Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",590,81,1.7,10,0,0,55.5,330,0,0,0,0,12.6,75,26.1,155
30010,"Managers in health care",5010,77,3,150,1.5,75,60.2,3015,1.6,80,0.3,15,12.7,635,20.6,1030
31100,"Specialists in clinical and laboratory medicine",5235,47,2.3,120,1.4,75,67.5,3535,0.8,40,0.5,25,10.9,570,16.7,875
31101,"Specialists in surgery",1570,54,2.2,35,3.5,55,63.8,1005,1,15,0,0,13.3,210,15.6,245
31102,"General practitioners and family physicians",8270,47,2,165,3.2,265,62.3,5150,1.5,120,0.5,45,10.4,860,20.1,1665
31103,Veterinarians,1490,63,2.3,35,3.4,50,53.7,800,1,15,0.7,10,13.1,195,25.5,380
31110,Dentists,3705,21,1.6,60,3,110,69.4,2570,1.3,50,0.5,20,10.4,385,13.8,510
31111,Optometrists,840,28,1.8,15,3.6,30,63.7,535,1.8,15,0,0,10.1,85,18.5,155
31112,"Audiologists and speech-language pathologists",1475,47,4.4,65,3.4,50,58.2,855,1.4,20,1,15,11.9,175,20.4,300
31120,Pharmacists,5925,65,2.4,140,2.9,170,64.1,3795,1.4,85,0.8,45,10.7,635,17.8,1055
31121,"Dietitians and nutritionists",1370,50,2.5,35,2.2,30,61.5,845,1.8,25,0.7,10,14.2,195,16.4,225
31200,Psychologists,2000,49,1,20,2,40,69.1,1385,0,0,1,20,7.5,150,19.2,385
31201,Chiropractors,1365,35,4.8,65,1.5,20,58.2,795,1.5,20,0,0,16.5,225,17.2,235
31202,Physiotherapists,4290,42,2.1,90,3.7,160,62.6,2685,1,45,0.3,15,12.1,520,17.9,770
31203,"Occupational therapists",2615,58,2.3,60,1.9,50,65.6,1715,1.3,35,0.4,10,10.5,275,18,470
31204,"Kinesiologists and other professional occupations in therapy and assessment",1850,37,0.5,10,1.9,35,68.1,1260,0.8,15,0.8,15,13.8,255,14.3,265
31209,"Other professional occupations in health diagnosing and treating",910,36,1.7,15,6.1,55,59.1,535,1.1,10,0,0,16,145,16,145
31300,"Nursing coordinators and supervisors",1615,76,2.2,35,1.9,30,63.4,1020,1.9,30,1.6,25,10.9,175,18.9,305
31301,"Registered nurses and registered psychiatric nurses",43690,57,3.2,1390,2.8,1240,59.3,25890,1.5,660,0.9,395,13.8,6020,18.5,8095
31302,"Nurse practitioners",665,62,3.8,25,3,20,56.4,375,1.5,10,0,0,14.3,95,20.3,135
31303,"Physician assistants, midwives and allied health professionals",280,61,0,0,0,0,60.7,170,0,0,0,0,7.1,20,25,70
32100,Opticians,1345,43,3,40,1.5,20,65.8,885,0.7,10,0,0,13.8,185,15.2,205
32101,"Licensed practical nurses",7800,56,4.3,335,4,310,50.5,3940,1.5,120,1.5,120,16.9,1320,21.1,1645
32102,"Paramedical occupations",3605,60,4.9,175,6,215,41.2,1485,4.2,150,1.8,65,16.5,595,25.5,920
32103,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",1405,65,2.5,35,2.5,35,63.7,895,0,0,0,0,14.6,205,16.4,230
32104,"Animal health technologists and veterinary technicians",3115,53,1.9,60,2.6,80,55.9,1740,1.1,35,1,30,15.1,470,22.2,690
32109,"Other technical occupations in therapy and assessment",1990,45,2.8,55,2.5,50,59.6,1190,1.3,25,1.8,35,16.5,330,15,300
32110,Denturists,255,41,0,0,0,0,46.2,120,0,0,0,0,23.1,60,26.9,70
32111,"Dental hygienists and dental therapists",3590,20,2.8,100,3.9,140,56.7,2035,1.7,60,1.1,40,13.2,475,20.8,745
32112,"Dental technologists and technicians",920,36,2.2,20,1.1,10,71.7,660,0,0,0,0,10.3,95,14.1,130
32120,"Medical laboratory technologists",2535,70,2.6,65,2.6,65,67.5,1715,1.6,40,0.4,10,11,280,14.2,360
32121,"Medical radiation technologists",2585,61,4.4,115,2.5,65,57.6,1490,1.7,45,1.5,40,14.9,385,17.2,445
32122,"Medical sonographers",870,67,2.3,20,4,35,64.7,560,1.7,15,0,0,9.8,85,17.3,150
32123,"Cardiology technologists and electrophysiological diagnostic technologists",560,55,0,0,1.8,10,64.3,360,0,0,0,0,14.3,80,18.8,105
32124,"Pharmacy technicians",2525,66,2.4,60,4.2,105,58.4,1475,2.2,55,1.4,35,13.7,345,17.8,450
32129,"Other medical technologists and technicians",400,59,2.5,10,3.7,15,61.7,250,0,0,0,0,17.3,70,14.8,60
32200,"Traditional Chinese medicine practitioners and acupuncturists",1525,17,2,30,3.6,55,70.1,1065,0.7,10,0,0,4.3,65,19.4,295
32201,"Massage therapists",6525,13,2,130,4.6,300,58.4,3810,1.5,100,0.5,30,12.3,805,20.7,1350
32209,"Other practitioners of natural healing",1030,15,2.9,30,2.9,30,48.5,500,1,10,0,0,12.6,130,32.5,335
33100,"Dental assistants and dental laboratory assistants",5935,26,3,180,2.8,165,64.4,3820,1.4,85,1,60,10.7,635,16.5,980
33101,"Medical laboratory assistants and related technical occupations",3585,53,3.5,125,2.5,90,63.7,2285,1.5,55,1.5,55,10,360,17.2,615
33102,"Nurse aides, orderlies and patient service associates",39155,53,3.4,1315,3.5,1385,54.6,21360,1.8,710,1,395,14.6,5720,21.1,8270
33103,"Pharmacy technical assistants and pharmacy assistants",3855,46,2.7,105,2.6,100,62.6,2415,1.9,75,1.3,50,11.4,440,17.5,675
33109,"Other assisting occupations in support of health services",4780,39,3.7,175,3,145,56.3,2690,1,50,0.6,30,15,715,20.4,975
40010,"Government managers - health and social policy development and program administration",1125,92,3.6,40,0.9,10,44.9,505,1.8,20,0,0,8,90,40,450
40011,"Government managers - economic analysis, policy development and program administration",1505,84,4.7,70,3.3,50,51.3,770,4.3,65,1.7,25,9,135,26.3,395
40012,"Government managers - education policy development and program administration",275,85,3.6,10,0,0,52.7,145,0,0,3.6,10,3.6,10,32.7,90
40019,"Other managers in public administration",560,86,5.3,30,2.7,15,28.3,160,5.3,30,4.4,25,16.8,95,36.3,205
40020,"Administrators - post-secondary education and vocational training",3140,77,2.1,65,1.4,45,72,2265,1.4,45,0.6,20,7.3,230,15.3,480
40021,"School principals and administrators of elementary and secondary education",4325,95,3.7,160,3.8,165,58.3,2520,3.4,145,1.7,75,10.6,460,18.4,795
40030,"Managers in social, community and correctional services",5315,75,3.5,185,2.5,135,62.8,3340,2.2,115,0.5,25,9.8,520,18.8,1000
40040,"Commissioned police officers and related occupations in public protection services",160,100,6.1,10,6.1,10,57.6,95,0,0,0,0,0,0,24.2,40
40041,"Fire chiefs and senior firefighting officers",495,88,2,10,13.1,65,30.3,150,7.1,35,6.1,30,17.2,85,23.2,115
40042,"Commissioned officers of the Canadian Armed Forces",1970,75,0.8,15,0.5,10,23.4,460,0,0,0,0,2.3,45,73.1,1440
41100,Judges,360,81,0,0,2.7,10,75.3,275,0,0,0,0,8.2,30,9.6,35
41101,"Lawyers and Quebec notaries",13930,74,1.3,185,1,140,74.7,10405,0.5,75,0.4,55,6.9,955,15.2,2125
41200,"University professors and lecturers",10770,76,1.7,185,0.5,55,67.6,7280,0.1,15,0,0,9.9,1070,20.2,2170
41201,"Post-secondary teaching and research assistants",11250,40,1.3,150,0.9,105,76.3,8580,0.4,40,0.2,20,7.8,880,13.1,1470
41210,"College and other vocational instructors",11460,57,3.1,355,3.5,400,65.6,7525,1.5,170,1,115,9.3,1070,15.9,1825
41220,"Secondary school teachers",18380,82,3,550,3,545,62.9,11570,2.4,445,0.9,170,11.1,2035,16.7,3065
41221,"Elementary school and kindergarten teachers",33690,76,3.2,1095,3.4,1145,59.5,20045,2.9,975,2.2,740,11.8,3960,17,5735
41300,"Social workers",7340,70,4.7,345,3.1,230,54.8,4025,3.3,240,1.3,95,14.2,1040,18.6,1365
41301,"Therapists in counselling and related specialized therapies",7300,43,2.6,190,3.4,250,56.1,4095,1.4,100,0.9,65,10.8,785,24.9,1820
41302,"Religious leaders",4390,70,4.2,185,2.8,125,62.6,2750,2.2,95,1.5,65,12.2,535,14.4,635
41310,"Police investigators and other investigative occupations",500,83,2,10,0,0,71.7,355,0,0,0,0,8.1,40,17.2,85
41311,"Probation and parole officers",900,79,6.1,55,2.8,25,56.1,505,5.6,50,1.7,15,10,90,17.8,160
41320,"Educational counsellors",4430,48,2.5,110,1.6,70,65.2,2890,1.5,65,0.7,30,8.7,385,19.8,880
41321,"Career development practitioners and career counsellors (except education)",1590,68,6,95,3.4,55,58.9,940,3.1,50,1.3,20,10.3,165,16.6,265
41400,"Natural and applied science policy researchers, consultants and program officers",5105,72,2.9,150,4.5,230,49,2505,3.5,180,2.6,135,11,560,26.4,1350
41401,"Economists and economic policy researchers and analysts",1895,74,0,0,0.8,15,67.7,1280,0,0,0.5,10,3.7,70,27.2,515
41402,"Business development officers and market researchers and analysts",5255,64,0.7,35,1.1,60,77,4045,1.1,60,0.4,20,8.5,445,11.3,595
41403,"Social policy researchers, consultants and program officers",4995,66,1.8,90,0.6,30,61,3045,1.8,90,0.9,45,6.4,320,27.5,1375
41404,"Health policy researchers, consultants and program officers",3705,63,3.6,135,1.6,60,58.2,2155,1.5,55,0.7,25,8.4,310,25.9,960
41405,"Education policy researchers, consultants and program officers",3580,50,2,70,1.8,65,63.4,2270,2,70,1.1,40,7.8,280,21.9,785
41406,"Recreation, sports and fitness policy researchers, consultants and program officers",1365,64,2.2,30,3.3,45,56,765,2.9,40,1.8,25,13.2,180,20.9,285
41407,"Program officers unique to government",950,74,1.6,15,0,0,49.7,475,1,10,1,10,6.3,60,40.3,385
41409,"Other professional occupations in social science",1185,65,3.8,45,1.7,20,54.2,645,5,60,2.9,35,8,95,24.4,290
42100,"Police officers (except commissioned)",10135,84,3.5,355,1.8,185,64.3,6515,2.3,235,1.5,155,10.8,1100,15.7,1595
42101,Firefighters,4670,80,3,140,3.5,165,61.7,2880,1.7,80,1.9,90,13.6,635,14.7,685
42102,"Specialized members of the Canadian Armed Forces",230,85,0,0,0,0,4.3,10,0,0,0,0,0,0,93.5,215
42200,"Paralegals and related occupations",4790,72,1.1,55,1.3,60,74.5,3570,0.5,25,0.6,30,8.8,420,13.2,630
42201,"Social and community service workers",28760,53,5,1450,3.3,935,53.8,15485,3,850,1.3,380,11.7,3365,21.9,6295
42202,"Early childhood educators and assistants",20530,33,2.9,605,2.7,550,62.3,12780,2.4,490,1.3,270,10.7,2190,17.7,3635
42203,"Instructors of persons with disabilities",1735,22,3.7,65,2,35,71,1235,2.6,45,0.9,15,8.9,155,10.3,180
42204,"Religion workers",1100,45,3.2,35,4.1,45,70.5,775,2.3,25,0.9,10,6.8,75,13.2,145
43100,"Elementary and secondary school teacher assistants",19270,12,4.1,790,4.3,820,57.8,11130,3.3,630,2.3,435,11.9,2295,16.5,3170
43109,"Other instructors",6825,16,1.5,100,1,65,80.1,5465,1,65,0.6,40,5,340,11,750
43200,"Sheriffs and bailiffs",695,80,0,0,2.9,20,68.6,480,0,0,3.6,25,7.1,50,15,105
43201,"Correctional service officers",3350,74,4.9,165,0.9,30,69,2310,0.6,20,0.9,30,11,370,12.4,415
43202,"By-law enforcement and other regulatory officers",1585,73,3.8,60,4.7,75,61.4,970,2.5,40,2.2,35,9.8,155,15.5,245
43203,"Border services, customs, and immigration officers",1475,78,0,0,5.8,85,83.1,1225,1.7,25,0,0,4.4,65,5.1,75
43204,"Operations members of the Canadian Armed Forces",2805,80,0.7,20,1.8,50,20.1,565,0.7,20,0,0,3.6,100,72.5,2035
44100,"Home child care providers",7280,36,2.5,185,2.5,185,68.3,4970,1.4,100,1.2,85,8.8,640,15.3,1115
44101,"Home support workers, caregivers and related occupations",6820,46,2.8,190,3.6,245,52.6,3590,2,135,1.4,95,11.4,775,26.1,1780
44200,"Primary combat members of the Canadian Armed Forces",365,41,5.5,20,0,0,49.3,180,0,0,0,0,6.8,25,38.4,140
45100,"Student monitors, crossing guards and related occupations",1780,3,4.2,75,2.8,50,69.7,1245,1.1,20,1.4,25,9.5,170,10.6,190
50010,"Library, archive, museum and art gallery managers",705,70,5,35,7.8,55,50.4,355,7.1,50,4.3,30,9.2,65,17.7,125
50011,"Managers - publishing, motion pictures, broadcasting and performing arts",1545,64,1.3,20,1.9,30,75.7,1170,2.3,35,0,0,6.5,100,12,185
50012,"Recreation, sports and fitness program and service directors",1950,63,2.3,45,2.8,55,55.8,1090,1.5,30,1.5,30,15.6,305,20.5,400
51100,Librarians,1190,66,2.5,30,3.3,40,65.7,785,1.7,20,1.3,15,11.3,135,14.6,175
51101,"Conservators and curators",365,58,2.8,10,2.8,10,58.3,210,4.2,15,0,0,9.7,35,22.2,80
51102,Archivists,110,59,0,0,9.1,10,36.4,40,0,0,0,0,0,0,45.5,50
